word;polarity;Retranslation
Interrupt;-1;Interrupt
onderbreking;-1;rupture
introvert;-1;introverti
indringer;-1;intrus
inbraak;-1;vol avec effraction
opdringerig;-1;intrusives
ongebruikte;-1;inutilisés
irrationele;-1;irrationnel
Unreal;-1;Unreal
uitslag;-1;éruption cutanée
onregelmatige;-1;irrégulière
respectloos;-1;irrespectueux
oneerbiedig;-1;irrévérencieux
isoleren;-1;isoler
blaffen;-1;aboyer
gooien;-1;jeter
kidnap;-1;kidnapper
moeizaam;-1;douloureusement
verlof zonder toezicht;-1;laisser sans surveillance
somber;-1;sombre
wellustige;-1;Randy
Las;-1;Las
lateraal;-1;latéralement
laxeermiddel;-1;laxatif
lokvogel;-1;leurre
ontslag;-1;licenciement
beperken;-1;limite de
limiet;-1;limite de
aan de orde;-1;l’ordre du jour
zware;-1;lourdes
flikkeren van gloed;-1;scintillement par marque
verblindend licht;-1;aveuglante lumière
waanzinnige;-1;Insane
worstelaar;-1;lutteur
ziek;-1;malade
ziekelijk;-1;maladif
onhandige;-1;maladroite
misplaatst;-1;égaré
pech;-1;pas de chance
ongelukkig;-1;malheureux
Maligne;-1;Malignes
rommelig;-1;Messy
schadelijke;-1;nuisible
manier;-1;façon
Marsh;-1;Marsh
moeras;-1;marais
moerassige;-1;Swampy
marginale;-1;marginal
marinade;-1;marinade
mumble;-1;Mumble
martelaar: martelaarschap;-1;martyr : martyre
viskeuze materiaal;-1;matière visqueuse
vloek;-1;malédiction
nors;-1;Surly
Guy;-1;Guy
negeren;-1;ignorer
melancholische;-1;mélancolique
bedelaar;-1;mendiant
menstruatie;-1;menstruation
leugenaar;-1;menteur
fout;-1;erreur
verachtelijke;-1;méprisable
Mercurial;-1;Mercurial
zorgvuldige;-1;attention
slijpen;-1;meulage
Killer: moordenaar;-1;Killer : killer
activist;-1;activiste
dunne;-1;mince
miniatuur;-1;miniature
mengsel;-1;mélange
toegestane vertraging;-1;Slack
Mockingbird;-1;Mockingbird
Morne;-1;Morne
somber;-1;sombre
Mortal;-1;Mortel
Motorcross;-1;Motocross
bug;-1;bug
Skunk;-1;Skunk
schuim;-1;mousse
mousserende wijn;-1;vin mousseux
Dempen: dempen;-1;Muet : muet
BRULLEN;-1;ROAR
mysterieuze;-1;mystérieuse
Dwerg;-1;Nain
Sly;-1;Sly
misselijk;-1;nauséeux
Nevel;-1;Brume
negerin;-1;Négresse
Nene;-1;Nene
neurose;-1;névrose
Mezen;-1;Graisse de rognon
Noble;-1;Noble
schadelijke;-1;nuisible
niet bekend;-1;sait ne pas
geen register;-1;pas de Registre
onofficiële;-1;officieux
niet biologisch;-1;non organique
niet wens;-1;ne pas aimer
geen monitor;-1;aucun moniteur
niet valideren;-1;pas valider
niet-ingezeten;-1;non résidents
nonchalant;-1;nonchalant
notionele;-1;notionnels
bewolkt;-1;nuageux
schadelijke;-1;nuisible
No;-1;N°
kracht;-1;puissance
obsceniteit;-1;obscénité
ultraconservatieve;-1;ultra-conservatrice
onaangenaam;-1;désagréable
overtreding;-1;violation
onofficiële;-1;officieux
Idler;-1;Pignon fou
duur;-1;durée
tegenstelbaar;-1;opposable
onderdrukkende;-1;oppressif
stormachtige;-1;orageux
gewone;-1;ordinaire
trots op;-1;fier
Wees: Wees;-1;Être : être
oublieur;-1;oublieur
Schakel bleke;-1;Sélectionnez pâle
per ongeluk;-1;accidentellement
lui;-1;paresseux
punter;-1;Punter
Individuele;-1;Individu
Verzenden;-1;Envoyer
niet in het minst;-1;pas moins
passiva;-1;passif
hondenvoer;-1;nourriture pour chiens
pauze;-1;mettre en pause
boer;-1;agriculteur
zondig;-1;pécheresse
zin;-1;sens
Pejoratief;-1;Terme péjoratif
pijnlijk;-1;douloureux
boeman;-1;père Fouettard
Punch: punch;-1;Punch : coup de poing
gevaarlijke;-1;dangereuses
verlopen;-1;expiré
nefaste;-1;pernicieuse
viezerik;-1;pervers
wegen;-1;routes
Huisdier;-1;Animal de compagnie
verstenen;-1;pétrifier
problemen;-1;problèmes
ongewone;-1;insolite
kleine beurs;-1;petit salon
beruchte;-1;infâme
gewetenloze;-1;sans scrupules
weinig te verleiden;-1;peu de choses pour tenter
lafaard;-1;Coward
Steenachtige | steenachtige;-1;Pierreux | Pierreux
Grave robber;-1;Pilleur
ver gezocht;-1;farfelue
zielig;-1;pathétique
quarantaine;-1;mise en quarantaine
klager;-1;plaignant
meer poteler;-1;plus poteler
regenachtig;-1;des pluies
dolk;-1;Dague
grip;-1;Grip
harige;-1;poilue
kieskeurig;-1;pointilleux
Prank;-1;Polisson
pomp;-1;pompe
bevolkte;-1;peuplée
poreuze;-1;poreux
een droge klap;-1;une claque sèche
standaardpositie;-1;position par défaut
poteler;-1;poteler
poeder;-1;poudre
Sue;-1;Sue
duwen naar;-1;pousser à
stoffige;-1;poussiéreux
Rush;-1;Rush
Predator;-1;Predator
aanmatigend;-1;présomptueux
pretentieus;-1;prétentieux
vordering;-1;réclamation
primitieve;-1;primitive
gevangene;-1;prisonnier
krijgsgevangene;-1;prisonnier de guerre
onbetaalbaar;-1;pas de prix
snel;-1;rapide
Uitsteeksel;-1;Mamelon
Provinciaal;-1;Provincial
provocateur;-1;provocateur
Pooier;-1;Souteneur
zuurarme;-1;peu acide
straffen;-1;pénalités
purge;-1;purge
elke;-1;chaque
die sterk stijgen;-1;qui augmentent sensiblement
Wie wil overgeven;-1;Qui veut vomir
dat schudden;-1;cette secousse
Wie zich buiten beschouwing;-1;Ceux qui ne sont pas pris en compte
Radin;-1;Radin
radioactieve;-1;radioactifs
burst;-1;Rafale
Roundup;-1;Tour d’horizon
Taunt;-1;Narguer
Jester;-1;Bouffon
Reasoner;-1;Raisonneur
hatelijk;-1;haineux
scheren;-1;rasage
vordering;-1;réclamation
kluizenaar;-1;Ermite
hoek;-1;coin
herkennen schuldig;-1;reconnaître coupable
puree;-1;réduire en purée
toevlucht;-1;Resort
spijt;-1;le regret
beet;-1;morsure
vervanging;-1;remplacement
Renegade;-1;Renegade
omkering;-1;renversement
terugkeer;-1;retour
verspreiding;-1;diffusion
verslag;-1;rapport
verlegen weg;-1;timide loin
aanvrager;-1;demandeur
residuele;-1;résiduelle
beperking;-1;limitation
beperkende;-1;atténuer les
intrekking;-1;retrait
strenge;-1;stricte
Guinee;-1;La Guinée
rivaal;-1;rival
pauze;-1;mettre en pause
ruïne;-1;Ruin
ruïne;-1;Ruin
Voer;-1;Entrez
zonder hulp;-1;sans aide
ongegrond;-1;non fondées
zonder genade;-1;sans pitié
zonder genade;-1;sans pitié
zonder resultaat;-1;aucun résultat
zonder steun;-1;sans soutien
geen waarde;-1;aucune valeur
bloedend;-1;sanglante
grillige;-1;lunatique
Wild;-1;Sauvage
schandalig;-1;scandaleux
schurk;-1;méchant
Scepticus;-1;Sceptique
verbergen;-1;masquer
devalueren;-1;dévaluer
droog;-1;sec
subsidiair;-1;à titre subsidiaire,
geheim;-1;secret
kalmerend middel;-1;sédatif
aardbeving;-1;tremblement de terre
serieus;-1;au sérieux
ernstige;-1;sérieux
en hier;-1;et ici
demper;-1;amortisseur
liquidatie;-1;liquidations
moeilijke situatie;-1;Difficulté
Donker;-1;Sombre
sommatie;-1;sommation
dwaasheid;-1;folie
plotseling;-1;tout d’un coup
spectrale;-1;spectral
speculatieve;-1;spéculative
sponsachtig;-1;spongieux
Squamous;-1;Squameuses
Thew;-1;Thew
Stele;-1;Stèle
stupor;-1;stupeur
subjectieve;-1;subjectif
onderliggende;-1;sous-jacent
subversieve;-1;subversive
bedrog;-1;Cheats
oppervlakkige;-1;superficielle
overbodig;-1;redondants
bijgelovig;-1;superstitieux
toezicht;-1;surveillance
Beg;-1;Beg
Beer;-1;Ours
op de maag;-1;sur le ventre
bovennatuurlijke;-1;Supernatural
verrassing;-1;surprise
Probeer;-1;Essayez
Rowdy;-1;Rowdy
laat;-1;Laissez
stormachtige;-1;orageux
hoofd eerst;-1;la tête la première
Shooter: shooter;-1;Shooter : tireur
spreiden;-1;propagation
hete;-1;chaud
moeizame;-1;difficile
allemaal hetzelfde;-1;tout de même
dealer;-1;négociant
verrader;-1;traître
flikkeren;-1;scintillement
bedrog;-1;Cheats
Deceiver;-1;Séducteur
te duur;-1;trop cher
te waterig;-1;trop liquide
te lang;-1;trop long
overijverige;-1;un excès de zèle
verloren hole;-1;trou perdu
stoornis;-1;trouble
lafaard;-1;Coward
Killer;-1;Killer
tumultueuze;-1;tumultueux
dringende;-1;urgent
gebruiker;-1;utilisateur
Waver;-1;Wavre
dwalen;-1;se promener
ijdele;-1;vain
Spataderen;-1;Veines variqueuses
Muddy;-1;Boueux
harige;-1;poilue
Avenger;-1;Avenger
giftige;-1;toxique
hevige wind;-1;vent violent
overblijfsel;-1;fin de série
vicieuze;-1;vicieux
wraakzuchtig;-1;vindicatif
schending;-1;violation
virtuele;-1;virtuel
viskeuze;-1;visqueux
hoge hitte;-1;chaleur élevée
dief;-1;voleur
nul;-1;zéro
Deurklink;-1;Poignée de porte
goede SIP;-1;bon SIP
nagel;-1;des ongles
bij Landbank? uw;-1;à la Banque foncière ? votre
volgende;-1;suivant
bladverliezende;-1;feuilles caduques
koude;-1;froide
Links;-1;Liens
l blauw;-1;l bleu
op de losse;-1;en cavale
het verschil van;-1;la différence de
veel herstel;-1;beaucoup de réadaptation
om de rib;-1;à la côte
nauwelijks;-1;guère
ongeveer;-1;sur
platte;-1;plat
op je buik;-1;sur le ventre
bij verschillende gelegenheden;-1;à plusieurs reprises
priori worden;-1;priori être
over;-1;sur
tot staart;-1;à la queue
om te veronderstellen dat;-1;à supposer que
ten onrechte;-1;à tort
lagere;-1;plus bas
verlagen;-1;abaissement
stopzetting;-1;cessation
afstaan;-1;Giveway
abaondonnees;-1;abaondonnees
suppressants;-1;abat
slachthuis;-1;abattoir
schieten;-1;prise de vue
Abt;-1;Abbé
abces;-1;abcès
ABDICATE;-1;ABDIQUER
Bee;-1;Abeille
aberrer;-1;aberrer
een hekel aan;-1;la haine
afgrond;-1;Abyss
schade;-1;dommage
Extreme;-1;Extrême
blaffen;-1;aboyer
schaffen;-1;achat
afschaffing;-1;abolition
gruwel;-1;abomination
een abortieve;-1;un abortif
blaffen;-1;aboyer
abpimee;-1;abpimee
schuren;-1;ponçage
tuinhuisje;-1;gazebo
intrekking;-1;retrait
intrekking;-1;retrait
verdoven;-1;Stun
afwezigheid;-1;absence
absenteïsme;-1;absentéisme
Absint;-1;Absinthe
onthouding;-1;abstinence
onthouding;-1;abstinence
abstractie;-1;abstrait
absurditeit;-1;absurdité
misbruik;-1;abus
overweldigen;-1;submerger
overweldigend;-1;une écrasante
Accelerator;-1;Accélérateur
accessoire;-1;accessoire
Overigens;-1;Soit dit en passant
dodelijk ongeval;-1;accident mortel
Cerebraal Vasculaire ongeval;-1;Accident vasculaire cérébral
accidenter;-1;accidenter.
per ongeluk;-1;accidentellement
verslaafde;-1;ADDICT
module;-1;module
Hang;-1;Hang
kink in de kabel;-1;attelage de remorque
Crouch;-1;S’accroupir
Hockenheim;-1;Hockenheim
accusatief;-1;Accusatif
gratis;-1;Gratuit
verscherping;-1;affûtage
azijnzuur;-1;acide acétique
slaan van een dood paard;-1;battre un cheval mort
zuur;-1;acide
zuurgraad;-1;acidité
Tinnitus;-1;Acouphènes
bijtende;-1;soude caustique
Daad van verzet;-1;Acte de défiance
trustakte;-1;acte de fiducie
onrechtmatige daad;-1;responsabilité délictuelle
beroep;-1;emploi
verslaving;-1;Addiction
additief;-1;additif
Afscheid;-1;Adieu
adipeus;-1;adipeux
vermaning;-1;remontrance
overspel;-1;adultère
tegenstander;-1;adversaire
tegengestelde;-1;contraire
tegenspoed;-1;adversité
verzwakken;-1;affaiblir
affaises;-1;affaises
SAG;-1;SAG
SAG;-1;SAG
verhongeren;-1;mourir de faim
invloed op;-1;influence sur
aandoening;-1;condition
stroom;-1;flux
instroom;-1;flux entrant
paniek;-1;panique
paniek;-1;panique
gezicht;-1;visage
Sharp;-1;Sharp
Sharp;-1;Sharp
Sharp;-1;Sharp
geslepen;-1;Coupe
ergeren;-1;ennuyer
ergernis;-1;gêne
leeftijd;-1;Age
oude;-1;vieux
knielen;-1;à genoux
briketteren;-1;briquetage
erger;-1;pire
verslechtering;-1;détérioration
agressieve;-1;agressive
schudden;-1;secouant
agnostic;-1;agnostique
offerte;-1;citation
vergroten;-1;augmentation
aggregaat;-1;Bloc d’alimentation
aggregatie;-1;agrégation
agressor;-1;agresseur
agressie;-1;agression
ahurir;-1;ahurir.
verbijsterend;-1;ahurissant
zure;-1;sure
naald;-1;aiguille
Puntenslijper;-1;Taille-crayon
knoflook;-1;ail
lucht;-1;Air
onderbreken;-1;Interrupt
onderbreking;-1;rupture
alambiquer;-1;alambiquer
Betovering;-1;Enchantement
alarm;-1;alarme
alarm;-1;alarme
alcohol;-1;alcool
alcoholisme;-1;alcoolisme
boring;-1;ennuyeux
vervreemding;-1;aliénation
vervreemden;-1;Disposer
bewering;-1;réclamation
beweren;-1;réclamation
Ga naar elke snelheid;-1;Aller à toute vitesse
Alligator;-1;Alligator
werkloosheidsuitkering;-1;prestations de chômage
Tijdje;-1;Certain temps
wijziging;-1;changer
woordenwisseling;-1;altercation
wijzigen;-1;changer
Amateur;-1;Amateur
amateurs;-1;amateurs
dubbelzinnig;-1;ambiguë
dubbelzinnig;-1;ambiguë
ambiguïteit;-1;ambiguïté
ambulance;-1;Ambulance
bitter;-1;amer
bitterheid;-1;amertume
zetmeel;-1;amidon
zetmeel;-1;amidon
ammoniak;-1;ammoniac
geheugenverlies;-1;perte de mémoire
verminderen;-1;réduire
amorf;-1;amorphe
kussen;-1;Oreiller
schokdemper;-1;amortisseur de choc
amfetamine;-1;amphétamine
Wormsalamanders;-1;Gymnophiones
amfibieën;-1;amphibiens
amputatie;-1;amputation
amygdala;-1;amygdale
Anaconda;-1;Anaconda
Anaal;-1;Par voie anale
pijnstiller;-1;analgésique
analfabeet;-1;analphabètes
anarchie;-1;anarchie
anarchisme;-1;anarchisme
anarchist;-1;anarchiste
wapendrager;-1;porteur de l’arme
Anathema;-1;Anathème
Ezel;-1;Âne
veeg uit;-1;anéantir
vernietiging;-1;destruction
stom idee;-1;idée stupide
anesthetize;-1;anesthésier
verdoving;-1;anesthésie
anesthesie;-1;anesthésie
verdoving;-1;anesthésie
Angina pectoris;-1;Angine de poitrine
angst;-1;peur
eng;-1;Eng
angst;-1;peur
paling;-1;anguille
Huisdier;-1;Animal de compagnie
animositeit;-1;animosité
vernietiging;-1;destruction
vernietigen;-1;détruire
annulering;-1;annulation
anomalie;-1;anomalie
anonieme;-1;Anonyme
abnormale;-1;anormales
antagonisme;-1;antagonisme
antagonist;-1;antagoniste des
pijnstiller;-1;analgésique
Antichrist;-1;Antéchrist
miltvuur;-1;fièvre charbonneuse
Kannibaal;-1;Cannibal
Anthropophagy;-1;Anthropophagie
antimoon;-1;antimoine
antipathie;-1;antipathie
onvriendelijke;-1;inamical
antisociaal;-1;anti social
antithese;-1;antithèse
antithetisch;-1;antithétique
angst;-1;peur
Apache;-1;Apache
apathie;-1;apathie
Stemloze;-1;Consonne occlusive
strijken;-1;Planche à repasser
afvlakken;-1;aplatissement
apocalyptische;-1;apocalyptique
afvalligheid;-1;apostasie
afvallige;-1;Renegade
aas;-1;ACE
Appellation ongepast;-1;Appellation inappropriée
oproep;-1;appel
blindedarmontsteking;-1;appendicite
aangebouwd;-1;Lean-to
vatten;-1;En résumé
aanhouding;-1;arrestation
Spin;-1;Essorage
Kruisboog;-1;Arbalète
willekeurige;-1;au hasard
Archaa¯que;-1;Archaa ¯ que
harde;-1;dur
slang;-1;tuyau
argument;-1;argument
argument;-1;argument
betogen;-1;faire valoir
droogte;-1;sécheresse
Armada;-1;Armada
vuurwapen;-1;arme à feu
herhalend vuurwapen;-1;arme à feu de répétition
bewapening;-1;armement
Armory;-1;Armurerie
zwendel;-1;arnaque
bestelen;-1;arnaquer
Boog;-1;Bow
Snatch;-1;Snatch
arrestatie;-1;arrestation
Stop;-1;Arrêter
Stop;-1;Arrêter
achterstand;-1;lag
"Goa ""t terug";-1;Goa « t back
Bijstortingen;-1;Recharger les paiements
Upstart;-1;Upstart
arrogantie;-1;arrogance
arrogant;-1;arrogant
motregen;-1;bruine
Arsenal;-1;Arsenal
arseen;-1;arsenic
aderverkalking;-1;artériosclérose
Vuurwerk;-1;Feux d’artifice
artillerie;-1;artillerie
Ascendant;-1;Ascendant
asceet;-1;ascète
asceet;-1;ascète
oppervlakte ruwheid;-1;rugosité de surface
asfalt;-1;asphalte
bestrating;-1;pavage
Aspic;-1;Aspic
Aspire;-1;Aspire
overvallen;-1;Vols à main armée
aangerand;-1;agressé
aangerand;-1;agressé
Moordenaar;-1;Killer
moord op;-1;meurtre
moord;-1;meurtre
Assault;-1;Voies de fait
droog;-1;sec
staking;-1;grève
een slag;-1;une bataille
slaaf;-1;esclave
slavernij;-1;esclavage
overdreven verwerking;-1;traitement excessif
dorst naar bloed;-1;soif de sang
donkerder maken;-1;assombrir
uitsparen;-1;Enregistrer
oorverdovend;-1;assourdissant
Onderwerp;-1;Rubrique
aansprakelijkheid;-1;responsabilité
planetoïde;-1;astéroïde
Astigmatisme;-1;Astigmatisme
bloedstelpend middel;-1;astringent
asymmetrie;-1;asymétrie
asymmetrische;-1;asymétrique
Atheist;-1;Athée
atheïsme;-1;athéisme
atherosclerose;-1;athérosclérose
Atomic;-1;Atomique
afschuwelijke;-1;horrible
tergend;-1;douloureusement
atrofie;-1;atrophie
atrofie;-1;atrophie
schok aanval;-1;attaque de choc
aanval;-1;attaque
aanval met een bijl;-1;attaque avec une hache
wachten;-1;attendre
ontzet;-1;horrifié
vangst;-1;attraper
verschuldigd;-1;due
uitputtingsslag;-1;guerre d’usure
aan de rand van de scheur;-1;sur le bord de la fissure
Dag;-1;Au revoir
sobere;-1;sobre
soberheid;-1;sobriété
autocratische;-1;autocratique
Val;-1;Val
autopsie;-1;autopsie
autoritaire;-1;autoritaire
struisvogel;-1;autruche
het idee gearresteerd;-1;l’idée arrêtée
de m? urs licht;-1;la m ? Lumière URS
Lawine;-1;Avalanche
verder bij stationair;-1;plus loin au ralenti
Beweeg langzaam;-1;Déplacer lentement
voordat;-1;avant
eerdere post;-1;précédent post
vrek;-1;Hunks
avarice;-1;avidité
met angst;-1;avec la peur
met groot stuk;-1;avec grande pièce
vermoeid;-1;fatigué
met geweld;-1;avec violence
afkeer;-1;aversion
toelating;-1;admission
blind;-1;aveugles
verblindende;-1;aveuglante
blind;-1;aveugles
blindelings;-1;aveuglément
gulzig;-1;gourmand
hebzucht;-1;cupidité
Roeien;-1;Aviron
de moeite;-1;l’ennui
hebben een horror;-1;avoir une horreur
hiccupping;-1;hoquet
bang zijn;-1;avoir peur
ontferm u over ons;-1;aie pitié de nous
een handicap hebben;-1;avoir une déficience
hebben een achterwaartse beweging;-1;avoir un mouvement vers l’arrière
hebben een tic;-1;avoir un tic
abortus;-1;avortement
een abortus;-1;un avortement
Baa¯onnette;-1;BAA ¯ onnette
brabbelen;-1;Babble
brabbelen;-1;Babble
Babin;-1;Babin
Baviaan;-1;Babouin
lade;-1;barre d’État
Rush;-1;Rush
bacteriën;-1;bactéries
klap;-1;a frappé
strijd;-1;lutte contre le
Bagatelle;-1;Bagatelle
zwemmen;-1;piscine
geeuw;-1;bâillement
geeuw;-1;bâillement
gag;-1;GAG
gag;-1;GAG
lagere;-1;plus bas
bearish;-1;baissier
Verbergen van de bal;-1;Cacher la balle
LITTEKEN;-1;CICATRICE
mijn gezicht gesneden;-1;ma coupe de visage
scannen;-1;balayage
Scan: scan;-1;Scan : scan
Walvis;-1;Baleine
Trivia;-1;Jeu-questionnaire
wiebelig;-1;bancal
Buig de? het;-1;Plier la ? le
Bandit;-1;Bandit
Suburban;-1;Réseau express régional
verbod;-1;interdiction
verbod;-1;interdiction
Banshee;-1;Banshee
churn;-1;taux de désabonnement
barbaar;-1;barbare
barbarisme;-1;barbarie
barbarisme;-1;barbarie
barbeler;-1;Barbeler
Sik;-1;Sik
BARJOT;-1;BARJOT
blok;-1;bloc
Barricade;-1;Barricade
Barricade;-1;Barricade
onderkant;-1;bas
lage kant;-1;bas de gamme
lage achtergrond | Fonds;-1;bas fond | Fonds
Bass;-1;Bass
Slag bij;-1;Bataille de
strijd;-1;lutte contre le
Bataljon;-1;Bataillon
hype;-1;hype
vleermuis;-1;bat
been fladderende;-1;battement de jambes
Beat;-1;Beat
harnas;-1;harnais
Gossip;-1;Potins
Burr;-1;Burr
Bayou;-1;Bayou
zichzelf;-1;eux-mêmes
gapend;-1;béante
Spoiler;-1;Becquet
stotteren;-1;le bégaiement
Stotteren: stotteren;-1;Bégaiement : le bégaiement
Aries;-1;Aries
oorlogvoerende partij;-1;belligérant
platte;-1;plat
benzeen;-1;benzène
Berner;-1;Berner
beestachtig;-1;bestiale
bug;-1;bug
domheid;-1;bêtise
Bender;-1;Bender
Bias;-1;Partialité
schuintrekken;-1;cisaillement
Hoewel;-1;Bien que
vork;-1;fourche
Onverdraaglijke;-1;Bigot
Gal;-1;GAL
biopsie;-1;biopsie
Bison;-1;Bison
bitumen;-1;bitume
Weird;-1;Bizarre
gril;-1;Grill
Blackjack;-1;Black Jack
Pale;-1;Pâle
Badger;-1;Blaireau
schuld;-1;dette
schuld;-1;dette
witachtig;-1;blanchâtre
godslasterlijke;-1;blasphématoire
godslastering;-1;blasphème
WAN;-1;WAN
Gonorroe;-1;Gonorrhée
pijn doen;-1;fait mal
verwonding;-1;blessures
letsel;-1;blessures
Blauw;-1;Bleu
blauwachtige;-1;bleuâtre
Blinder;-1;Blinder
Blitz;-1;Blitz
Blizzard;-1;Blizzard
blokkeren;-1;bloc
blokkade;-1;blocus
Blues;-1;Blues
Bluff;-1;Bluff
Bluff;-1;Bluff
Boa;-1;Boa
Canard;-1;Canard
drankje spike;-1;PIC de boisson
slap;-1;Slap
slap;-1;Slap
bom;-1;bombe
bombardementen;-1;attentat à la bombe
Bombardier;-1;Bombardier
bom;-1;bombe
Bonde;-1;Bonde
Bonder;-1;Bonder
de stoeprand;-1;le trottoir
de Benedenwindse rand;-1;le bord sous le vent
Bordeaux: bordeaux;-1;Bordeaux : bordeaux
Hel;-1;Enfer
beperkte;-1;limitée
geit;-1;chèvre
zondebok;-1;bouc émissaire
Schokkend;-1;Shocking
sprakeloos;-1;sans voix
Slager;-1;Boucherie
Slager;-1;Boucherie
modder;-1;boue
bouffant;-1;bouffant
bouffir;-1;bouffir
Jester;-1;Bouffon
mopperen;-1;Grumble
koken;-1;cuisine
Kook;-1;Cuisine
Bubble;-1;Bulle
Berk;-1;Bouleau
schokkend;-1;Shocking
omwenteling;-1;rotation
moeras;-1;marais
Buzz;-1;Buzz
Hum;-1;Hum
beul;-1;Bourreau
zwellen;-1;Houle
Stampede;-1;Stampede
Hustle;-1;Hustle
mest;-1;fumier
vee;-1;bovins
Boksen;-1;Boxe
slang;-1;tuyau
boycot;-1;boycott
boycot;-1;boycott
Beha ' de;-1;Bra ' la
Beha ' lee;-1;"Soutien-gorge ""lee"
stroperij;-1;braconnage
schreeuw;-1;Scream
Ember;-1;Ember
brancard;-1;civière
ruk uit;-1;branler
gammele;-1;branlant
overval;-1;vol qualifié
Rob;-1;Rob
Blaze;-1;Blaze
bravoure;-1;Bravado
schending;-1;violation
stotteren;-1;le bégaiement
sputter;-1;par pulvérisation cathodique
baksteen;-1;brique
hoofdstel;-1;patte d’oie
twig;-1;brindille
Fluitje van een cent;-1;Piece of cake
pauze;-1;mettre en pause
Breaker;-1;Disjoncteur
Pike;-1;Brochet
Spies;-1;Spies
Bronco;-1;Bronco
interferentie;-1;interférence
mist;-1;brouillard
borstel;-1;brosse
Trifle;-1;Bagatelle
grind zwart;-1;gravier noir
grind;-1;gravier
Crusher;-1;Concasseur
motregen;-1;bruine
motregen;-1;bruine
ruisen;-1;se précipiter
ruisende | Swish metaal;-1;se précipitant | Swish métal
ruisende | droge ruisen;-1;se précipitant | bruissement sec
ruisende | ruisen doven;-1;se précipitant | se précipitant sourds
